timestamp,energy_kwh,anomaly,score
2023-01-03 07:00:00,11.88,False,-0.16381411404176366
2023-01-03 08:00:00,12.13,False,-0.16988711612458035
2023-01-03 09:00:00,12.69,False,-0.14937548379846605
2023-01-03 10:00:00,12.83,False,-0.1518447585190783
2023-01-03 11:00:00,12.85,False,-0.15070119138643434
2023-01-03 12:00:00,12.61,False,-0.15188596841861934
2023-01-03 13:00:00,12.3,False,-0.1646892546154085
2023-01-03 14:00:00,11.7,False,-0.1601296378747728
2023-01-03 15:00:00,24.08,False,-0.09495620614937861
2023-01-03 16:00:00,20.14,False,-0.0871565846987461
2023-01-03 17:00:00,24.39,False,-0.10424122838092437
2023-01-03 18:00:00,22.34,False,-0.10095843819584294
2023-01-03 19:00:00,23.38,False,-0.103930059214219
2023-01-03 20:00:00,8.41,False,-0.11053617866665721
2023-01-03 21:00:00,9.17,False,-0.08724732459929141
2023-01-03 22:00:00,5.21,False,-0.09195973187715445
2023-01-03 23:00:00,6.84,False,-0.12312876790254512
2023-01-04 00:00:00,5.77,False,-0.11765754253954852
2023-01-04 01:00:00,5.26,False,-0.09593380846006638
2023-01-04 02:00:00,6.04,False,-0.13470132260546025
2023-01-04 03:00:00,5.02,False,-0.025559820050923943
2023-01-04 04:00:00,18.05,False,-0.06895035434393382
2023-01-04 05:00:00,18.1,False,-0.0754491488593424
2023-01-04 06:00:00,15.79,False,-0.0712880412666832
2023-01-04 07:00:00,10.68,False,-0.15233673505251633
2023-01-04 08:00:00,10.22,False,-0.1354578445922367
2023-01-04 09:00:00,12.91,False,-0.1469269705475506
2023-01-04 10:00:00,12.24,False,-0.16203724287944637
2023-01-04 11:00:00,12.16,False,-0.172594793523546
2023-01-04 12:00:00,11.09,False,-0.13257725920119706
2023-01-04 13:00:00,12.87,False,-0.15149541608830203
2023-01-04 14:00:00,10.23,False,-0.13868130567139564
2023-01-04 15:00:00,21.41,False,-0.09803391336823497
2023-01-04 16:00:00,20.93,False,-0.09110033047212063
2023-01-04 17:00:00,24.55,False,-0.08861028443731978
2023-01-04 18:00:00,21.37,False,-0.10333721249762945
2023-01-04 19:00:00,24.1,False,-0.09525688700980667
2023-01-04 20:00:00,8.47,False,-0.10552570970001313
2023-01-04 21:00:00,8.63,False,-0.0930205880793391
2023-01-04 22:00:00,5.22,False,-0.09444999469220272
2023-01-04 23:00:00,5.62,False,-0.1071806764035842
2023-01-05 00:00:00,6.1,False,-0.13062207658787645
2023-01-05 01:00:00,6.37,False,-0.11580400957821962
2023-01-05 02:00:00,5.47,False,-0.1066782975228871
2023-01-05 03:00:00,6.87,False,-0.12709780130566445
2023-01-05 04:00:00,16.81,False,-0.0585005746750088
2023-01-05 05:00:00,15.92,False,-0.07048789696006508
2023-01-05 06:00:00,19.09,False,-0.07632151526897535
2023-01-05 07:00:00,10.58,False,-0.14812716402537368
2023-01-05 08:00:00,10.23,False,-0.13868130567139564
2023-01-05 09:00:00,12.9,False,-0.14722894193452046
2023-01-05 10:00:00,10.93,False,-0.1518401519609956
2023-01-05 11:00:00,11.05,False,-0.1367102823460557
2023-01-05 12:00:00,10.01,False,-0.11267805962100963
2023-01-05 13:00:00,12.72,False,-0.1493552807867603
2023-01-05 14:00:00,10.28,False,-0.13614214175928308
2023-01-05 15:00:00,24.34,False,-0.0966931446464307
2023-01-05 16:00:00,22.42,False,-0.09567845102849604
2023-01-05 17:00:00,24.48,False,-0.0946570423252841
2023-01-05 18:00:00,22.22,False,-0.09517094139947535
2023-01-05 19:00:00,20.28,False,-0.08742322758750343
2023-01-05 20:00:00,10.64,False,-0.15294935151823763
2023-01-05 21:00:00,9.71,False,-0.09117671189165588
2023-01-05 22:00:00,5.98,False,-0.13461898177958143
2023-01-05 23:00:00,6.73,False,-0.1246392987892706
2023-01-06 00:00:00,5.06,False,-0.05561688642804696
2023-01-06 01:00:00,6.44,False,-0.11559149734606794
2023-01-06 02:00:00,5.46,False,-0.10645936715451182
2023-01-06 03:00:00,5.89,False,-0.12732525117750976
2023-01-06 04:00:00,17.95,False,-0.0666438653329331
2023-01-06 05:00:00,19.59,False,-0.08326246771218959
2023-01-06 06:00:00,19.21,False,-0.07131022552390853
2023-01-06 07:00:00,10.23,False,-0.13868130567139564
2023-01-06 08:00:00,10.03,False,-0.11365280772785474
2023-01-06 09:00:00,11.82,False,-0.15883660000279864
2023-01-06 10:00:00,11.97,False,-0.1594542090141215
2023-01-06 11:00:00,11.13,False,-0.13295971176184923
2023-01-06 12:00:00,12.57,False,-0.15779119649347595
2023-01-06 13:00:00,11.2,False,-0.1379830688043544
2023-01-06 14:00:00,12.76,False,-0.14848448054138624
2023-01-06 15:00:00,22.4,False,-0.09742270911347689
2023-01-06 16:00:00,22.3,False,-0.09980116757573776
2023-01-06 17:00:00,23.33,False,-0.10195838711596561
2023-01-06 18:00:00,22.42,False,-0.09567845102849604
2023-01-06 19:00:00,23.37,False,-0.10293555622956874
2023-01-06 20:00:00,9.76,False,-0.0981577712226524
2023-01-06 21:00:00,8.27,False,-0.12168272770277322
2023-01-06 22:00:00,6.36,False,-0.11378706583116904
2023-01-06 23:00:00,7.13,False,-0.09656513227439045
2023-01-07 00:00:00,6.22,False,-0.13165882794881206
2023-01-07 01:00:00,8.32,False,-0.1197328600089021
2023-01-07 02:00:00,7.31,False,-0.09121757088330806
2023-01-07 03:00:00,8.28,False,-0.12131608729639337
2023-01-07 04:00:00,18.69,False,-0.08476044754782064
2023-01-07 05:00:00,20.78,False,-0.09172799931153386
2023-01-07 06:00:00,19.93,False,-0.09412654874006282
2023-01-07 07:00:00,12.76,False,-0.14848448054138624
2023-01-07 08:00:00,14.04,False,-0.09021811128288759
2023-01-07 09:00:00,14.19,False,-0.09819498604347182
2023-01-07 10:00:00,12.17,False,-0.17037019024825972
2023-01-07 11:00:00,13.76,False,-0.07978641081200721
2023-01-07 12:00:00,14.7,False,-0.0895191505363454
2023-01-07 13:00:00,13.99,False,-0.08594144187930453
2023-01-07 14:00:00,12.6,False,-0.1541282304321015
2023-01-07 15:00:00,27.02,True,0.0033492465562940943
2023-01-07 16:00:00,27.47,True,0.019953166256656774
2023-01-07 17:00:00,28.41,True,0.02769227575630384
2023-01-07 18:00:00,26.25,True,0.006227238600893803
2023-01-07 19:00:00,24.63,False,-0.08346013116739559
2023-01-07 20:00:00,10.5,False,-0.1452531706251271
2023-01-07 21:00:00,10.55,False,-0.1454871700147587
2023-01-07 22:00:00,6.22,False,-0.13165882794881206
2023-01-07 23:00:00,7.83,False,-0.09007966451174898
2023-01-08 00:00:00,6.4,False,-0.11641689551726642
2023-01-08 01:00:00,8.29,False,-0.11784774184697927
2023-01-08 02:00:00,6.94,False,-0.12306889613852101
2023-01-08 03:00:00,7.18,False,-0.09449435275018203
2023-01-08 04:00:00,18.28,False,-0.0736979885772946
2023-01-08 05:00:00,22.93,False,-0.0865509143002946
2023-01-08 06:00:00,20.34,False,-0.08574443045042057
2023-01-08 07:00:00,14.67,False,-0.09044232489374582
2023-01-08 08:00:00,12.35,False,-0.16143458942169953
2023-01-08 09:00:00,14.18,False,-0.09988709700118509
2023-01-08 10:00:00,15.45,False,-0.08035906272524695
2023-01-08 11:00:00,12.38,False,-0.1572492256261636
2023-01-08 12:00:00,14.09,False,-0.09489571001206054
2023-01-08 13:00:00,15.14,False,-0.08499214912907782
2023-01-08 14:00:00,13.13,False,-0.1263229889199593
2023-01-08 15:00:00,28.6,True,0.02969738088202123
2023-01-08 16:00:00,29.07,True,0.052239857331403905
2023-01-08 17:00:00,28.74,True,0.031662976402100695
2023-01-08 18:00:00,24.35,False,-0.09567596859413607
2023-01-08 19:00:00,24.64,False,-0.08166317406177181
2023-01-08 20:00:00,11.45,False,-0.14967401166318356
2023-01-08 21:00:00,12.28,False,-0.1651469975820879
2023-01-08 22:00:00,6.04,False,-0.13470132260546025
2023-01-08 23:00:00,6.4,False,-0.11641689551726642
2023-01-09 00:00:00,6.62,False,-0.12063542927740822
2023-01-09 01:00:00,5.95,False,-0.13420994033016675
2023-01-09 02:00:00,6.88,False,-0.12745890198360255
2023-01-09 03:00:00,5.0,False,-0.018531738140895704
2023-01-09 04:00:00,15.93,False,-0.07084156848638534
2023-01-09 05:00:00,19.29,False,-0.07558929133031567
2023-01-09 06:00:00,18.93,False,-0.08172221803854807
2023-01-09 07:00:00,11.97,False,-0.1594542090141215
2023-01-09 08:00:00,10.47,False,-0.14783592727349498
2023-01-09 09:00:00,11.7,False,-0.1601296378747728
2023-01-09 10:00:00,12.77,False,-0.14804850290117705
2023-01-09 11:00:00,11.61,False,-0.15880608441867777
2023-01-09 12:00:00,12.07,False,-0.1655734055209312
2023-01-09 13:00:00,10.73,False,-0.14963550254527463
2023-01-09 14:00:00,12.2,False,-0.1634552029978356
2023-01-09 15:00:00,22.1,False,-0.09286969748716345
2023-01-09 16:00:00,20.22,False,-0.08879878739912861
2023-01-09 17:00:00,21.2,False,-0.10150140818674575
2023-01-09 18:00:00,23.24,False,-0.09565388328860103
2023-01-09 19:00:00,21.06,False,-0.09623024661133267
2023-01-09 20:00:00,10.27,False,-0.13475828554336294
2023-01-09 21:00:00,8.99,False,-0.09091518960191991
2023-01-09 22:00:00,6.57,False,-0.1172474427083714
2023-01-09 23:00:00,6.2,False,-0.13132679862947777
2023-01-10 00:00:00,6.14,False,-0.13077474399857486
2023-01-10 01:00:00,5.26,False,-0.09593380846006638
2023-01-10 02:00:00,5.11,False,-0.07276246779849649
2023-01-10 03:00:00,5.38,False,-0.09188399343937703
2023-01-10 04:00:00,16.74,False,-0.06158029243258778
2023-01-10 05:00:00,19.55,False,-0.07809959244605447
2023-01-10 06:00:00,15.39,False,-0.08451944984998427
2023-01-10 07:00:00,10.78,False,-0.14406068191237775
2023-01-10 08:00:00,11.77,False,-0.156802545107264
2023-01-10 09:00:00,10.16,False,-0.12600877580586117
2023-01-10 10:00:00,11.51,False,-0.15289716641110707
2023-01-10 11:00:00,11.48,False,-0.1510860094958833
2023-01-10 12:00:00,2.19,True,0.09637510657054527
2023-01-10 13:00:00,11.94,False,-0.16135394708018536
2023-01-10 14:00:00,10.36,False,-0.14080017184058669
2023-01-10 15:00:00,21.75,False,-0.0813925617202339
2023-01-10 16:00:00,23.48,False,-0.10440044499701068
2023-01-10 17:00:00,20.93,False,-0.09110033047212063
2023-01-10 18:00:00,22.97,False,-0.08593581467324629
2023-01-10 19:00:00,24.33,False,-0.09531920705235208
2023-01-10 20:00:00,10.62,False,-0.1534386687430933
2023-01-10 21:00:00,8.94,False,-0.09360593589975663
2023-01-10 22:00:00,5.68,False,-0.10692463964365823
2023-01-10 23:00:00,5.52,False,-0.10928548728018023
2023-01-11 00:00:00,6.08,False,-0.13279016287083872
2023-01-11 01:00:00,5.19,False,-0.0839203466004399
2023-01-11 02:00:00,6.4,False,-0.11641689551726642
2023-01-11 03:00:00,6.63,False,-0.11944126720329262
2023-01-11 04:00:00,18.95,False,-0.08003190021438877
2023-01-11 05:00:00,17.01,False,-0.05309213343267527
2023-01-11 06:00:00,19.86,False,-0.09682162911155906
2023-01-11 07:00:00,10.98,False,-0.15028221538095632
2023-01-11 08:00:00,10.91,False,-0.1529983795085047
2023-01-11 09:00:00,11.55,False,-0.15385840765758174
2023-01-11 10:00:00,11.5,False,-0.15131653526063726
2023-01-11 11:00:00,11.73,False,-0.15488995086403462
2023-01-11 12:00:00,11.92,False,-0.16136367255792905
2023-01-11 13:00:00,12.28,False,-0.1651469975820879
2023-01-11 14:00:00,12.58,False,-0.15718478706299682
2023-01-11 15:00:00,24.16,False,-0.10058219717403255
2023-01-11 16:00:00,22.26,False,-0.09745360916117629
2023-01-11 17:00:00,24.11,False,-0.09647655290951074
2023-01-11 18:00:00,21.16,False,-0.10148894542884135
2023-01-11 19:00:00,21.59,False,-0.07796817520295918
2023-01-11 20:00:00,9.77,False,-0.09682639056826331
2023-01-11 21:00:00,9.53,False,-0.08906916709771007
2023-01-11 22:00:00,6.5,False,-0.11191973841412739
2023-01-11 23:00:00,5.48,False,-0.10894039531475613
2023-01-12 00:00:00,5.98,False,-0.13461898177958143
2023-01-12 01:00:00,6.0,False,-0.1327189917623996
2023-01-12 02:00:00,5.32,False,-0.08749657537224609
2023-01-12 03:00:00,5.1,False,-0.06347306132920194
2023-01-12 04:00:00,17.65,False,-0.061650907965033364
2023-01-12 05:00:00,15.47,False,-0.08081789481138169
2023-01-12 06:00:00,17.45,False,-0.05201601322410421
2023-01-12 07:00:00,12.51,False,-0.15641061812948243
2023-01-12 08:00:00,12.1,False,-0.1676201803946072
2023-01-12 09:00:00,10.22,False,-0.1354578445922367
2023-01-12 10:00:00,10.4,False,-0.14687654424115976
2023-01-12 11:00:00,12.79,False,-0.14824940219069666
2023-01-12 12:00:00,11.89,False,-0.1635018249322579
2023-01-12 13:00:00,12.58,False,-0.15718478706299682
2023-01-12 14:00:00,11.32,False,-0.1445213530158173
2023-01-12 15:00:00,20.55,False,-0.08213613700771838
2023-01-12 16:00:00,24.67,False,-0.07811683539179648
2023-01-12 17:00:00,22.87,False,-0.08087093455505456
2023-01-12 18:00:00,23.71,False,-0.08674101958935032
2023-01-12 19:00:00,22.0,False,-0.09013506941926086
2023-01-12 20:00:00,9.07,False,-0.0939403932707285
2023-01-12 21:00:00,9.41,False,-0.09021736539153224
2023-01-12 22:00:00,5.68,False,-0.10692463964365823
2023-01-12 23:00:00,6.54,False,-0.11387764002572937
2023-01-13 00:00:00,6.91,False,-0.1296703780472609
2023-01-13 01:00:00,6.91,False,-0.1296703780472609
2023-01-13 02:00:00,5.98,False,-0.13461898177958143
2023-01-13 03:00:00,6.75,False,-0.1300559093548671
2023-01-13 04:00:00,18.7,False,-0.08336383689375049
2023-01-13 05:00:00,18.79,False,-0.08487169641463665
2023-01-13 06:00:00,16.56,False,-0.07029464786549178
2023-01-13 07:00:00,10.01,False,-0.11267805962100963
2023-01-13 08:00:00,10.59,False,-0.1498110835909086
2023-01-13 09:00:00,12.06,False,-0.16232465932295714
2023-01-13 10:00:00,11.71,False,-0.15924770088311097
2023-01-13 11:00:00,12.32,False,-0.16559777376162405
2023-01-13 12:00:00,11.39,False,-0.14657364730215944
2023-01-13 13:00:00,11.82,False,-0.15883660000279864
2023-01-13 14:00:00,12.02,False,-0.16455667813032632
2023-01-13 15:00:00,24.42,False,-0.1020230734418317
2023-01-13 16:00:00,24.16,False,-0.10058219717403255
2023-01-13 17:00:00,24.56,False,-0.08836888793340658
2023-01-13 18:00:00,21.86,False,-0.09021258606282268
2023-01-13 19:00:00,23.29,False,-0.10098796816121186
2023-01-13 20:00:00,10.73,False,-0.14963550254527463
2023-01-13 21:00:00,10.96,False,-0.15044869621284118
2023-01-13 22:00:00,7.32,False,-0.09053757937256335
2023-01-13 23:00:00,7.97,False,-0.09978538334553022
2023-01-14 00:00:00,6.92,False,-0.12500006193859187
2023-01-14 01:00:00,6.66,False,-0.12117832089400837
2023-01-14 02:00:00,8.23,False,-0.11769471697249101
2023-01-14 03:00:00,6.95,False,-0.11814037383070214
2023-01-14 04:00:00,21.26,False,-0.10116053348513399
2023-01-14 05:00:00,19.88,False,-0.09614922599207021
2023-01-14 06:00:00,21.8,False,-0.08316901530677179
2023-01-14 07:00:00,15.59,False,-0.07934182519378785
2023-01-14 08:00:00,13.49,False,-0.09139748044745388
2023-01-14 09:00:00,13.11,False,-0.12840288402130628
2023-01-14 10:00:00,14.61,False,-0.08750931135769624
2023-01-14 11:00:00,13.12,False,-0.12767990641358212
2023-01-14 12:00:00,14.18,False,-0.09988709700118509
2023-01-14 13:00:00,14.9,False,-0.08776768635141696
2023-01-14 14:00:00,13.29,False,-0.11141411718872063
2023-01-14 15:00:00,29.65,True,0.10565446759362596
2023-01-14 16:00:00,24.74,False,-0.06581317870031989
2023-01-14 17:00:00,28.1,True,0.024347103792559444
2023-01-14 18:00:00,29.01,True,0.04795069758461057
2023-01-14 19:00:00,29.73,True,0.11558650199611331
2023-01-14 20:00:00,10.54,False,-0.14737206181077206
2023-01-14 21:00:00,10.68,False,-0.15233673505251633
2023-01-14 22:00:00,6.87,False,-0.12709780130566445
2023-01-14 23:00:00,7.1,False,-0.10279511642166189
2023-01-15 00:00:00,7.81,False,-0.09017955397405308
2023-01-15 01:00:00,6.05,False,-0.13275000753795263
2023-01-15 02:00:00,7.97,False,-0.09978538334553022
2023-01-15 03:00:00,8.25,False,-0.11865929280133042
2023-01-15 04:00:00,23.24,False,-0.09565388328860103
2023-01-15 05:00:00,23.17,False,-0.08842394336247628
2023-01-15 06:00:00,20.6,False,-0.08249295457034911
2023-01-15 07:00:00,15.02,False,-0.08838381322850464
2023-01-15 08:00:00,12.71,False,-0.14901054877960068
2023-01-15 09:00:00,12.51,False,-0.15641061812948243
2023-01-15 10:00:00,12.87,False,-0.15149541608830203
2023-01-15 11:00:00,14.52,False,-0.08364718182953812
2023-01-15 12:00:00,14.56,False,-0.0845788192459348
2023-01-15 13:00:00,12.73,False,-0.14971787026659622
2023-01-15 14:00:00,12.17,False,-0.17037019024825972
2023-01-15 15:00:00,29.99,True,0.12346177189306429
2023-01-15 16:00:00,26.83,True,0.0024741991239335404
2023-01-15 17:00:00,28.1,True,0.024347103792559444
2023-01-15 18:00:00,25.76,True,0.012035171623278274
2023-01-15 19:00:00,24.73,False,-0.06774344996110171
2023-01-15 20:00:00,11.86,False,-0.15634803684783116
2023-01-15 21:00:00,9.66,False,-0.08802353574990773
2023-01-15 22:00:00,5.19,False,-0.0839203466004399
2023-01-15 23:00:00,5.07,False,-0.055261526775411185
2023-01-16 00:00:00,5.36,False,-0.09068436365680033
2023-01-16 01:00:00,6.14,False,-0.13077474399857486
2023-01-16 02:00:00,5.76,False,-0.11752108641410813
2023-01-16 03:00:00,5.34,False,-0.08604628018628713
2023-01-16 04:00:00,18.15,False,-0.07520247244963307
2023-01-16 05:00:00,17.68,False,-0.06452129406368112
2023-01-16 06:00:00,18.43,False,-0.07886080348717206
2023-01-16 07:00:00,12.26,False,-0.16298889200420746
2023-01-16 08:00:00,10.86,False,-0.15217978216691996
2023-01-16 09:00:00,10.91,False,-0.1529983795085047
2023-01-16 10:00:00,12.25,False,-0.16374167325848932
2023-01-16 11:00:00,10.35,False,-0.1403309483758528
2023-01-16 12:00:00,11.6,False,-0.15843512071427968
2023-01-16 13:00:00,10.7,False,-0.1508371520908774
2023-01-16 14:00:00,11.56,False,-0.15269853165020858
2023-01-16 15:00:00,24.41,False,-0.1027382414668842
2023-01-16 16:00:00,22.95,False,-0.08559235916295094
2023-01-16 17:00:00,21.08,False,-0.09912385383833916
2023-01-16 18:00:00,21.36,False,-0.10300553451877426
2023-01-16 19:00:00,20.76,False,-0.09203837779106805
2023-01-16 20:00:00,8.87,False,-0.09380923608752462
2023-01-16 21:00:00,8.95,False,-0.0943518081472256
2023-01-16 22:00:00,6.17,False,-0.1310638435228772
2023-01-16 23:00:00,6.86,False,-0.12768161389037175
2023-01-17 00:00:00,5.23,False,-0.09687805855343107
2023-01-17 01:00:00,6.25,False,-0.13236604008610564
2023-01-17 02:00:00,6.6,False,-0.11988231841135755
2023-01-17 03:00:00,6.73,False,-0.1246392987892706
2023-01-17 04:00:00,16.35,False,-0.07403043640067186
2023-01-17 05:00:00,17.33,False,-0.05001087447881769
2023-01-17 06:00:00,15.26,False,-0.08849086012742913
2023-01-17 07:00:00,10.91,False,-0.1529983795085047
2023-01-17 08:00:00,12.42,False,-0.15376751068306976
2023-01-17 09:00:00,10.4,False,-0.14687654424115976
2023-01-17 10:00:00,10.52,False,-0.14566546750849224
2023-01-17 11:00:00,11.58,False,-0.15418178429197332
2023-01-17 12:00:00,12.8,False,-0.14735361440618333
2023-01-17 13:00:00,11.09,False,-0.13257725920119706
2023-01-17 14:00:00,10.06,False,-0.11753090990093851
2023-01-17 15:00:00,24.42,False,-0.1020230734418317
2023-01-17 16:00:00,21.4,False,-0.09944439697417118
2023-01-17 17:00:00,23.23,False,-0.0947726678779498
2023-01-17 18:00:00,21.15,False,-0.10108694139533214
2023-01-17 19:00:00,24.17,False,-0.10009365946745746
2023-01-17 20:00:00,10.78,False,-0.14406068191237775
2023-01-17 21:00:00,10.45,False,-0.14685790832362866
2023-01-17 22:00:00,6.79,False,-0.1321546721642316
2023-01-17 23:00:00,6.2,False,-0.13132679862947777
2023-01-18 00:00:00,5.14,False,-0.07859430777826915
2023-01-18 01:00:00,6.02,False,-0.13222720315577102
2023-01-18 02:00:00,5.47,False,-0.1066782975228871
2023-01-18 03:00:00,5.96,False,-0.13681174202684399
2023-01-18 04:00:00,19.67,False,-0.08264765453022949
2023-01-18 05:00:00,15.29,False,-0.085985172725765
2023-01-18 06:00:00,17.01,False,-0.05309213343267527
2023-01-18 07:00:00,11.4,False,-0.14884809283082728
2023-01-18 08:00:00,10.89,False,-0.15515373727206178
2023-01-18 09:00:00,10.54,False,-0.14737206181077206
2023-01-18 10:00:00,10.47,False,-0.14783592727349498
2023-01-18 11:00:00,12.97,False,-0.1446611487008747
2023-01-18 12:00:00,11.77,False,-0.156802545107264
2023-01-18 13:00:00,11.65,False,-0.15480462306955906
2023-01-18 14:00:00,10.92,False,-0.15333137499626937
2023-01-18 15:00:00,21.48,False,-0.09238172721933047
2023-01-18 16:00:00,24.23,False,-0.10012518526106073
2023-01-18 17:00:00,20.23,False,-0.08783638902124724
2023-01-18 18:00:00,22.62,False,-0.08639259858810533
2023-01-18 19:00:00,20.62,False,-0.08263474481371713
2023-01-18 20:00:00,8.57,False,-0.09736131663098246
2023-01-18 21:00:00,10.36,False,-0.14080017184058669
2023-01-18 22:00:00,5.67,False,-0.10758247162916845
2023-01-18 23:00:00,6.8,False,-0.13002382761547754
2023-01-19 00:00:00,6.26,False,-0.13287298530482688
2023-01-19 01:00:00,5.61,False,-0.10793615113994814
2023-01-19 02:00:00,5.09,False,-0.06341987176557196
2023-01-19 03:00:00,5.19,False,-0.0839203466004399
2023-01-19 04:00:00,16.72,False,-0.062045462840086385
2023-01-19 05:00:00,19.82,False,-0.09432589974769934
2023-01-19 06:00:00,15.28,False,-0.08657073440628882
2023-01-19 07:00:00,12.01,False,-0.164496499941924
2023-01-19 08:00:00,10.26,False,-0.1354996449559457
2023-01-19 09:00:00,11.64,False,-0.15755456937220713
2023-01-19 10:00:00,12.86,False,-0.15209297690686668
2023-01-19 11:00:00,11.57,False,-0.15460200770039007
2023-01-19 12:00:00,12.61,False,-0.15188596841861934
2023-01-19 13:00:00,12.15,False,-0.1725016783065828
2023-01-19 14:00:00,11.06,False,-0.13872486784331217
2023-01-19 15:00:00,24.9,False,-0.04647273872348334
2023-01-19 16:00:00,23.57,False,-0.09674683177726162
2023-01-19 17:00:00,20.48,False,-0.08117273621836951
2023-01-19 18:00:00,24.78,False,-0.05367229664425399
2023-01-19 19:00:00,22.56,False,-0.09179243622888889
2023-01-19 20:00:00,10.9,False,-0.1522662065172687
2023-01-19 21:00:00,10.72,False,-0.14992620062857975
2023-01-19 22:00:00,6.61,False,-0.11951814831956048
2023-01-19 23:00:00,5.88,False,-0.12759127949064875
2023-01-20 00:00:00,5.92,False,-0.13344156301173188
2023-01-20 01:00:00,6.77,False,-0.13096539709446015
2023-01-20 02:00:00,6.89,False,-0.1284624073941355
2023-01-20 03:00:00,5.05,False,-0.05271634636288147
2023-01-20 04:00:00,18.79,False,-0.08487169641463665
2023-01-20 05:00:00,18.69,False,-0.08476044754782064
2023-01-20 06:00:00,19.57,False,-0.08147263922033032
2023-01-20 07:00:00,12.53,False,-0.1552514924080609
2023-01-20 08:00:00,11.94,False,-0.16135394708018536
2023-01-20 09:00:00,10.72,False,-0.14992620062857975
2023-01-20 10:00:00,12.24,False,-0.16203724287944637
2023-01-20 11:00:00,11.6,False,-0.15843512071427968
2023-01-20 12:00:00,12.49,False,-0.15526539644799803
2023-01-20 13:00:00,10.3,False,-0.13554525147276653
2023-01-20 14:00:00,10.39,False,-0.14554080999792313
2023-01-20 15:00:00,24.4,False,-0.10374479426020211
2023-01-20 16:00:00,23.98,False,-0.09084697212204895
2023-01-20 17:00:00,61.5,True,0.18146579445693278
2023-01-20 18:00:00,23.46,False,-0.10341862797096413
2023-01-20 19:00:00,22.18,False,-0.09279430734349159
2023-01-20 20:00:00,10.09,False,-0.11871876344687315
2023-01-20 21:00:00,8.98,False,-0.0943518081472256
2023-01-20 22:00:00,7.31,False,-0.09121757088330806
2023-01-20 23:00:00,8.1,False,-0.11167324839994303
